"","Branches","Junctions","End_points_Voxels","Junction_Voxels","Slab_Voxels","Average_Branch_Length","Triple_Points","Quadruple_Points","Maximum_Branch_Length","replicate","Group","Batch","sample"
"16088",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16089",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16090",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16091",1,0,2,0,4,6.063,0,0,6.063,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16092",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16093",1,0,2,0,4,4.824,0,0,4.824,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16094",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16095",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16096",1,0,2,0,5,6.12,0,0,6.12,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16097",5,2,4,2,11,4.325,2,0,5.128,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16098",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16099",1,0,2,0,7,9.407,0,0,9.407,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16100",1,0,2,0,4,6.063,0,0,6.063,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16101",1,0,2,0,6,6.282,0,0,6.282,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16102",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16103",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16104",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16105",3,1,3,1,18,7.896,1,0,10.808,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16106",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16107",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16108",5,2,4,4,10,4.153,2,0,7.122,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16109",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16110",3,1,3,1,7,4.453,1,0,6.81,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16111",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16112",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16113",1,0,2,0,2,4.163,0,0,4.163,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16114",1,0,2,0,9,9.394,0,0,9.394,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16115",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16116",1,0,2,0,4,6.997,0,0,6.997,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16117",200,82,96,212,459,5.367,47,21,21.663,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16118",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16119",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16120",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16121",5,2,4,4,43,11.211,2,0,26.208,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16122",1,0,2,0,3,5.595,0,0,5.595,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16123",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16124",1,0,2,0,3,6.216,0,0,6.216,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16125",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16126",1,0,2,0,7,9.07,0,0,9.07,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16127",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16128",1,0,2,0,8,8.917,0,0,8.917,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16129",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16130",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16131",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16132",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16133",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16134",6,2,5,22,51,12.503,1,1,20.299,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16135",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16136",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16137",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16138",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16139",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16140",1,0,2,0,5,6.712,0,0,6.712,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16141",1,0,2,0,1,2.682,0,0,2.682,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16142",1,0,2,0,12,12.506,0,0,12.506,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16143",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16144",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16145",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16146",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16147",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16148",5,2,4,2,27,7.351,2,0,18.569,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16149",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16150",1,0,2,0,2,3.848,0,0,3.848,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16151",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16152",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16153",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16154",3,1,3,1,8,4.542,1,0,6.446,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16155",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16156",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16157",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16158",1,0,2,0,7,7.599,0,0,7.599,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16159",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16160",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16161",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16162",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16163",1,0,2,0,8,12.145,0,0,12.145,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16164",1,0,2,0,1,2.95,0,0,2.95,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16165",1,0,2,0,7,8.019,0,0,8.019,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16166",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16167",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16168",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16169",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16170",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16171",53,23,27,50,116,4.982,15,6,14.108,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16172",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16173",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16174",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16175",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16176",1,0,2,0,11,12.975,0,0,12.975,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16177",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16178",1,0,2,0,28,35.443,0,0,35.443,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16179",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16180",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16181",7,3,5,3,32,7.035,3,0,16.879,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16182",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16183",3,1,3,1,6,4.688,1,0,8.431,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16184",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16185",9,4,6,10,81,12.59,4,0,31.354,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16186",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16187",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16188",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16189",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16190",1,0,2,0,4,4.487,0,0,4.487,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16191",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16192",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16193",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16194",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16195",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16196",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16197",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16198",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16199",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16200",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16201",13,6,7,15,48,6.495,5,1,16.869,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16202",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16203",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16204",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16205",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16206",5,2,4,2,52,13.994,2,0,47.453,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16207",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16208",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16209",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16210",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16211",1,0,2,0,1,2.997,0,0,2.997,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16212",1,0,2,0,7,9.242,0,0,9.242,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16213",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16214",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16215",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16216",1,0,2,0,5,6.96,0,0,6.96,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16217",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16218",1,0,2,0,10,11.867,0,0,11.867,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16219",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16220",1,0,2,0,9,11.457,0,0,11.457,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16221",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16222",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16223",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16224",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16225",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16226",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16227",1,0,2,0,19,22.638,0,0,22.638,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16228",1,0,2,0,1,2.997,0,0,2.997,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16229",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16230",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16231",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16232",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16233",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16234",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16235",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16236",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16237",5,2,4,2,8,3.617,2,0,7.218,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16238",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16239",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16240",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16241",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16242",5,2,4,2,8,3.827,2,0,7.38,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16243",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16244",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16245",1,0,2,0,3,3.59,0,0,3.59,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16246",1,0,2,0,6,7.542,0,0,7.542,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16247",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16248",1,0,2,0,7,10.273,0,0,10.273,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16249",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16250",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16251",1,0,2,0,3,3.59,0,0,3.59,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16252",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16253",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16254",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16255",1,0,2,0,2,3.646,0,0,3.646,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16256",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16257",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16258",1,0,2,0,4,6.214,0,0,6.214,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16259",1,0,2,0,1,1.929,0,0,1.929,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16260",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16261",1,0,2,0,2,3.532,0,0,3.532,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16262",17,8,9,17,118,10.549,7,1,35.356,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16263",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16264",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16265",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16266",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16267",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16268",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16269",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16270",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16271",5,2,4,2,12,4.603,2,0,7.114,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16272",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16273",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16274",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16275",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16276",1,0,2,0,4,5.576,0,0,5.576,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16277",1,0,2,0,5,5.804,0,0,5.804,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16278",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16279",1,0,2,0,6,7.437,0,0,7.437,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16280",1,0,2,0,15,17.472,0,0,17.472,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16281",9,4,6,6,43,8.063,4,0,17.643,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16282",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16283",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16284",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16285",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16286",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16287",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16288",1,0,2,0,1,2.95,0,0,2.95,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16289",4,1,4,2,20,7.756,0,1,15.133,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16290",1,0,2,0,13,14.139,0,0,14.139,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16291",1,0,2,0,2,3.563,0,0,3.563,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16292",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16293",1,0,2,0,12,13.978,0,0,13.978,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16294",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16295",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16296",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16297",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16298",1,0,2,0,4,5.327,0,0,5.327,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16299",1,0,2,0,2,3.562,0,0,3.562,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16300",23,13,5,22,116,8.229,11,2,21.358,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16301",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16302",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16303",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16304",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16305",1,0,2,0,12,14.082,0,0,14.082,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16306",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16307",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16308",1,0,2,0,1,2.598,0,0,2.598,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16309",1,0,2,0,16,18.723,0,0,18.723,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16310",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16311",1,0,2,0,1,2.729,0,0,2.729,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16312",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16313",1,0,2,0,3,3.59,0,0,3.59,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16314",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16315",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16316",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16317",1,0,2,0,3,5.166,0,0,5.166,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16318",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16319",1,0,2,0,2,2.692,0,0,2.692,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16320",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16321",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16322",0,0,1,0,0,0,0,0,0,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16323",3,1,3,1,21,10.742,1,0,15.381,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
"16324",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_branch_4","KO@E7.5",1,"797.1_E6_KO"
